index,RespondentID,Political_Views,Trust_In_Press,Online_Paid_Access,Impression_With_Access_To_Data,Trump_As_President,Age,Gender,Income,US_Region,StartDate,EndDate
1010,6172555283,Moderate,Fair Amount,Yes,No Change,Strongly Disapprove,60+,Female,"$10,000-$24,999",Pacific,4/27/2017 21:36,4/27/2017 21:40
1011,6172554893,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$10,000-$24,999",East North Central,4/27/2017 21:39,4/27/2017 21:40
1012,6172554463,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,"$50,000-$74,999",Middle Atlantic,4/27/2017 21:39,4/27/2017 21:40
1013,6172553964,Moderate,Not Very Much,No,Increase Trust,Somewhat Disapprove,30-44,Male,"$100,000-$124,999",New England,4/27/2017 21:38,4/27/2017 21:39
1014,6172553640,Moderate,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,Middle Atlantic,4/27/2017 21:37,4/27/2017 21:39
1015,6172552016,Very Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,"$10,000-$24,999",East South Central,4/27/2017 21:36,4/27/2017 21:38
1016,6172551582,Very Liberal,None At All,No,No Change,Strongly Disapprove,60+,Female,"$50,000-$74,999",Pacific,4/27/2017 21:37,4/27/2017 21:37
1017,6172550900,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$150,000-$174,999",West South Central,4/27/2017 21:35,4/27/2017 21:37
1018,6172550571,Moderate,Not Very Much,Yes,Increase Trust,Strongly Approve,60+,Male,"$200,000 & up",East North Central,4/27/2017 21:36,4/27/2017 21:36
1019,6172549839,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,Prefer Not To Answer,New England,4/27/2017 21:34,4/27/2017 21:36
1020,6172549500,Moderate,Fair Amount,Yes,No Change,Strongly Disapprove,60+,Female,"$0-$9,999",0,4/27/2017 21:34,4/27/2017 21:36
