respondentid,political_views,trust_in_press,online_paid_access,impression_with_access_to_data,trump_as_president,age,gender,income,us_region,startdate,enddate,new_york_times,wall_street_journal,usa_today,washington_post,fox_news,breitbart,cnn,buzzfeed,huffington_post,time,us_news_and_world_report,other
6172663401,Conservative,Fair Amount,No,Increase Trust,Somewhat Approve,60+,Female,Prefer Not To Answer,Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,1,0,0,0,0,0
6172663380,Moderate,Not Very Much,No,No Change,Somewhat Approve,45-59,Female,"$0-$9,999",Mountain,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172663339,Liberal,Fair Amount,Yes,Increase Trust,Somewhat Disapprove,60+,Female,Prefer Not To Answer,West South Central,2017-04-27,2017-04-27,1,0,0,0,0,0,1,0,0,0,0,0
6172663335,Conservative,None At All,No,Increase Trust,Strongly Approve,45-59,Male,"$75,000-$99,999",South Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0, I don't think any of them report the news. Accurately and fairly 
6172662745,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,Prefer Not To Answer,South Atlantic,2017-04-27,2017-04-27,1,0,0,1,0,0,1,0,0,1,0,0
6172662518,Moderate,None At All,Yes,No Change,Strongly Disapprove,30-44,Female,"$125,000-$149,999",Middle Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,0,1,0,0,0,0
6172660669,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Male,Prefer Not To Answer,Pacific,2017-04-27,2017-04-27,0,1,0,0,0,0,0,0,0,0,0,0
6172657943,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,18-29,Female,"$10,000-$24,999",Pacific,2017-04-27,2017-04-27,1,1,0,1,0,0,0,0,0,0,0,0
6172657304,Conservative,None At All,No,Increase Trust,Somewhat Approve,45-59,Female,Prefer Not To Answer,South Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,I no longer trust any news source
6172656775,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,Prefer Not To Answer,Pacific,2017-04-27,2017-04-27,1,0,0,1,0,0,1,0,0,1,0,The LA Times
6172656615,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Male,"$175,000-$199,999",Pacific,2017-04-27,2017-04-27,0,0,0,1,0,0,0,0,0,1,1,0
6172656082,Conservative,Not Very Much,No,Decrease Trust,Somewhat Approve,18-29,Male,Prefer Not To Answer,Pacific,2017-04-27,2017-04-27,0,0,1,0,0,0,0,0,0,0,0,0
6172655330,Very Liberal,Fair Amount,Yes,No Change,Strongly Disapprove,30-44,Male,"$75,000-$99,999",East North Central,2017-04-27,2017-04-27,1,0,0,0,0,0,0,0,1,0,0,0
6172654679,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Male,"$100,000-$124,999",Middle Atlantic,2017-04-27,2017-04-27,0,1,0,0,0,0,0,0,0,0,0,0
6172654004,Very Conservative,Not Very Much,Yes,Increase Trust,Strongly Approve,60+,Male,"$175,000-$199,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,1,1,0,0,0,0,0,Washington Times
6172653168,Liberal,Great Deal,No,No Change,Strongly Disapprove,45-59,Male,"$100,000-$124,999",South Atlantic,2017-04-27,2017-04-27,1,1,0,1,0,0,0,0,0,1,1,0
6172652817,Moderate,None At All,No,No Change,Somewhat Approve,60+,Male,"$175,000-$199,999",East North Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,None
6172652432,Very Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,30-44,Male,"$25,000-$49,999",Mountain,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,The Blaze
6172652037,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",Pacific,2017-04-27,2017-04-27,1,0,0,1,0,0,1,0,1,1,0,Fresno Bee
6172651929,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$50,000-$74,999",Pacific,2017-04-27,2017-04-27,1,1,1,1,0,0,1,0,1,1,1,"My local news on CBS, ABC, KTVU, and NBC"
6172651759,Liberal,Great Deal,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$175,000-$199,999",Pacific,2017-04-27,2017-04-27,1,0,0,1,0,0,0,0,0,0,0,MSNBC
6172651571,Conservative,None At All,No,Increase Trust,Somewhat Approve,45-59,Female,"$75,000-$99,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,I don't trust any of these.
6172650470,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$125,000-$149,999",Mountain,2017-04-27,2017-04-27,1,1,0,1,0,0,0,0,0,1,0,0
6172650422,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$25,000-$49,999",Middle Atlantic,2017-04-27,2017-04-27,1,1,1,1,0,0,1,0,1,1,1,0
6172650256,Very Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Male,"$200,000 & up",Middle Atlantic,2017-04-27,2017-04-27,0,1,0,0,0,0,0,0,0,0,0,0
6172649826,Conservative,Not Very Much,No,No Change,Strongly Approve,60+,Male,"$25,000-$49,999",Pacific,2017-04-27,2017-04-27,0,1,0,0,0,0,0,0,0,0,0,one american news
6172649578,Moderate,Not Very Much,Yes,Increase Trust,Strongly Approve,45-59,Female,"$200,000 & up",South Atlantic,2017-04-27,2017-04-27,0,1,0,0,0,0,0,0,0,0,0,0
6172649497,Moderate,Not Very Much,Yes,Increase Trust,Somewhat Approve,60+,Male,"$75,000-$99,999",New England,2017-04-27,2017-04-27,0,1,0,0,1,0,0,0,0,0,0,0
6172649213,Very Conservative,None At All,No,No Change,Strongly Approve,45-59,Female,"$50,000-$74,999",West South Central,2017-04-27,2017-04-27,0,0,0,0,1,1,0,0,0,0,0,0
6172648372,Liberal,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,West North Central,2017-04-27,2017-04-27,1,1,0,1,0,0,0,0,1,0,0,0
6172648152,Very Liberal,Not Very Much,Yes,No Change,Strongly Disapprove,45-59,Male,Prefer Not To Answer,Pacific,2017-04-27,2017-04-27,1,1,0,0,0,0,0,0,0,0,0,0
6172647703,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Female,"$125,000-$149,999",Pacific,2017-04-27,2017-04-27,1,0,0,1,0,0,0,0,0,0,1,NPR
6172646976,Moderate,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$50,000-$74,999",Pacific,2017-04-27,2017-04-27,1,0,0,0,0,0,0,0,1,0,0,0
6172646179,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$125,000-$149,999",Pacific,2017-04-27,2017-04-27,1,0,0,1,0,0,0,0,0,0,0,0
6172646024,Moderate,None At All,No,Increase Trust,Strongly Disapprove,45-59,Female,Prefer Not To Answer,West North Central,2017-04-27,2017-04-27,1,1,1,1,0,0,1,0,1,1,0,0
6172644494,Moderate,Not Very Much,Yes,Increase Trust,Somewhat Approve,30-44,Female,"$150,000-$174,999",East North Central,2017-04-27,2017-04-27,0,1,0,1,0,0,0,0,0,0,0,RFE/RL
6172644308,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$10,000-$24,999",Middle Atlantic,2017-04-27,2017-04-27,1,0,0,0,0,0,1,0,0,1,0,0
6172644231,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,Prefer Not To Answer,Pacific,2017-04-27,2017-04-27,1,0,0,1,0,0,1,0,0,1,0,0
6172644230,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$100,000-$124,999",Pacific,2017-04-27,2017-04-27,1,0,0,1,0,0,0,0,0,0,0,0
6172643715,Moderate,Great Deal,No,Increase Trust,Strongly Disapprove,60+,Male,"$75,000-$99,999",South Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,BBC News
6172642563,Moderate,None At All,Yes,Increase Trust,Somewhat Approve,60+,Female,"$25,000-$49,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,none
6172642530,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$50,000-$74,999",Mountain,2017-04-27,2017-04-27,1,1,0,1,0,0,0,0,1,1,0,The Guardian
6172642166,Very Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,"$25,000-$49,999",East South Central,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172642077,Conservative,Fair Amount,No,No Change,Somewhat Approve,60+,Female,"$50,000-$74,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,1,0,0,0,0,0
6172641887,Moderate,Not Very Much,No,No Change,Somewhat Approve,60+,Male,Prefer Not To Answer,West North Central,2017-04-27,2017-04-27,0,1,0,0,0,0,0,0,0,0,0,0
6172641296,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,Prefer Not To Answer,South Atlantic,2017-04-27,2017-04-27,0,1,0,0,1,1,0,0,0,0,0,0
6172640489,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$150,000-$174,999",New England,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,1,1,0
6172638785,Moderate,Not Very Much,Yes,Increase Trust,Somewhat Approve,45-59,Female,"$25,000-$49,999",East South Central,2017-04-27,2017-04-27,0,0,0,0,0,0,1,0,0,0,0,0
6172638778,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Male,"$75,000-$99,999",Pacific,2017-04-27,2017-04-27,1,0,0,1,0,0,0,0,0,0,0,National Public Radio
6172636833,Moderate,Fair Amount,No,No Change,Strongly Disapprove,60+,Female,"$25,000-$49,999",Mountain,2017-04-27,2017-04-27,1,0,0,1,0,0,1,0,1,0,0,0
6172636648,Moderate,None At All,No,No Change,Somewhat Disapprove,30-44,Female,"$75,000-$99,999",Mountain,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,None
6172636602,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$125,000-$149,999",East North Central,2017-04-27,2017-04-27,1,1,0,1,0,0,0,0,1,0,0,0
6172635906,Moderate,None At All,No,No Change,Strongly Approve,45-59,Female,Prefer Not To Answer,West South Central,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172635798,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$10,000-$24,999",West South Central,2017-04-27,2017-04-27,1,0,0,0,0,0,0,0,1,0,0,0
6172635514,Very Liberal,None At All,No,No Change,Strongly Approve,45-59,Female,"$200,000 & up",South Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,Jesus Christ 
6172635438,Conservative,None At All,No,No Change,Strongly Disapprove,60+,Male,"$50,000-$74,999",Mountain,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,Non of them
6172634642,Conservative,Not Very Much,Yes,No Change,Strongly Approve,45-59,Female,Prefer Not To Answer,West South Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,None
6172634459,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,30-44,Male,"$100,000-$124,999",Middle Atlantic,2017-04-27,2017-04-27,1,0,0,1,0,0,0,0,0,0,0,MSNBC
6172634438,Moderate,None At All,No,Increase Trust,Somewhat Disapprove,45-59,Male,Prefer Not To Answer,New England,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,BBC
6172632906,Conservative,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,Middle Atlantic,2017-04-27,2017-04-27,0,0,1,0,0,0,0,0,0,0,0,0
6172632828,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,Prefer Not To Answer,Pacific,2017-04-27,2017-04-27,1,1,1,1,0,0,1,0,0,1,1,The Advocate 
6172630096,Moderate,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Male,"$25,000-$49,999",South Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,None
6172629802,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$10,000-$24,999",South Atlantic,2017-04-27,2017-04-27,1,1,0,1,0,0,0,0,0,1,1,0
6172629778,Very Liberal,Great Deal,No,Increase Trust,Strongly Disapprove,60+,Female,"$175,000-$199,999",Middle Atlantic,2017-04-27,2017-04-27,1,0,0,1,0,0,0,0,0,0,0,0
6172629291,Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Male,Prefer Not To Answer,West South Central,2017-04-27,2017-04-27,0,1,0,0,1,0,0,0,0,0,0,0
6172628663,Conservative,None At All,No,Increase Trust,Strongly Approve,45-59,Female,"$50,000-$74,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172628161,Moderate,None At All,No,No Change,Somewhat Approve,45-59,Female,"$100,000-$124,999",East North Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,BBC
6172626955,Moderate,Great Deal,No,Increase Trust,Strongly Disapprove,60+,Female,"$100,000-$124,999",South Atlantic,2017-04-27,2017-04-27,1,0,0,1,0,0,1,0,1,0,0,0
6172626438,Moderate,Fair Amount,No,No Change,Somewhat Disapprove,45-59,Female,"$10,000-$24,999",Mountain,2017-04-27,2017-04-27,0,0,0,0,0,0,1,0,0,0,0,0
6172624766,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$10,000-$24,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,Local tv news 
6172624560,Conservative,Not Very Much,No,No Change,Strongly Approve,60+,Female,"$100,000-$124,999",East North Central,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172624495,Liberal,Great Deal,Yes,No Change,Strongly Disapprove,60+,Female,"$175,000-$199,999",Middle Atlantic,2017-04-27,2017-04-27,1,1,1,1,0,0,1,1,1,1,1,0
6172624404,Conservative,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$10,000-$24,999",South Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,1,0,0,0,0,0
6172624205,Liberal,None At All,Yes,No Change,Somewhat Disapprove,18-29,Female,"$50,000-$74,999",West North Central,2017-04-27,2017-04-27,0,0,0,0,0,0,1,0,0,0,0,0
6172624183,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Male,Prefer Not To Answer,East North Central,2017-04-27,2017-04-27,1,1,0,1,0,0,0,0,0,0,1,0
6172623851,Conservative,None At All,No,Increase Trust,Somewhat Approve,30-44,Male,"$50,000-$74,999",Mountain,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,NONE
6172622883,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,Mountain,2017-04-27,2017-04-27,0,0,1,0,1,0,1,0,0,0,0,0
6172622106,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,Prefer Not To Answer,South Atlantic,2017-04-27,2017-04-27,0,0,0,0,1,0,1,0,0,0,0,0
6172620937,Moderate,None At All,No,Increase Trust,Somewhat Disapprove,45-59,Female,"$50,000-$74,999",New England,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,none
6172620813,Moderate,Fair Amount,No,Increase Trust,Somewhat Approve,45-59,Female,"$50,000-$74,999",West South Central,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172620160,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Male,"$50,000-$74,999",South Atlantic,2017-04-27,2017-04-27,1,0,0,1,0,0,0,0,0,0,0,Apple News
6172620000,Very Liberal,Great Deal,No,Increase Trust,Strongly Disapprove,60+,Female,"$50,000-$74,999",South Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,1,0,0,0,0,0
6172618579,Very Liberal,Great Deal,Yes,Increase Trust,Strongly Disapprove,45-59,Male,"$50,000-$74,999",Pacific,2017-04-27,2017-04-27,1,0,0,1,0,0,1,0,0,0,1,0
6172618530,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,30-44,Male,"$125,000-$149,999",South Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,1,1,MSNBC
6172618415,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$150,000-$174,999",South Atlantic,2017-04-27,2017-04-27,1,1,0,1,0,0,0,0,1,0,0,0
6172618095,Moderate,Fair Amount,No,Increase Trust,Somewhat Approve,18-29,Female,"$100,000-$124,999",Middle Atlantic,2017-04-27,2017-04-27,1,0,0,0,0,0,0,0,0,0,0,0
6172617834,Very Conservative,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$0-$9,999",East North Central,2017-04-27,2017-04-27,0,0,0,0,0,0,1,0,0,0,0,msnbc
6172613829,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$75,000-$99,999",Pacific,2017-04-27,2017-04-27,1,1,1,1,0,0,1,0,1,1,1,"UK Guardian, BBC, UPI"
6172613154,Very Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Male,"$75,000-$99,999",West South Central,2017-04-27,2017-04-27,1,0,0,1,0,0,1,0,0,0,0,0
6172612199,Very Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Male,"$10,000-$24,999",East North Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,FAIR.org
6172611849,Moderate,None At All,No,No Change,Somewhat Approve,60+,Female,"$25,000-$49,999",South Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,Sky News
6172610731,Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Male,Prefer Not To Answer,Middle Atlantic,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172609119,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,"$25,000-$49,999",Pacific,2017-04-27,2017-04-27,1,0,1,1,0,0,1,0,1,0,0,0
6172609039,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,East North Central,2017-04-27,2017-04-27,1,1,1,1,0,0,0,0,0,0,0,0
6172603735,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Female,"$100,000-$124,999",Middle Atlantic,2017-04-27,2017-04-27,1,0,0,1,0,0,0,0,0,1,0,0
6172603195,Conservative,Not Very Much,No,No Change,Somewhat Approve,30-44,Male,Prefer Not To Answer,Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,1,0,0,0,0,0
6172602791,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Female,Prefer Not To Answer,West South Central,2017-04-27,2017-04-27,1,1,0,1,0,0,0,0,0,0,0,0
6172602759,Moderate,Fair Amount,No,Increase Trust,Somewhat Disapprove,60+,Male,"$100,000-$124,999",Pacific,2017-04-27,2017-04-27,0,1,0,0,1,0,1,0,0,0,0,0
6172601662,Moderate,Fair Amount,No,Increase Trust,Somewhat Disapprove,60+,Male,"$200,000 & up",Pacific,2017-04-27,2017-04-27,1,0,0,1,0,0,1,0,0,1,1,0
6172600661,Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Female,Prefer Not To Answer,South Atlantic,2017-04-27,2017-04-27,0,1,0,0,1,0,0,0,0,0,0,0
6172600229,Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,18-29,Male,"$25,000-$49,999",Mountain,2017-04-27,2017-04-27,1,1,1,1,1,0,1,0,1,1,1,0
6172600027,Conservative,None At All,No,Increase Trust,Somewhat Approve,60+,Male,"$100,000-$124,999",South Atlantic,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172599624,Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Female,Prefer Not To Answer,Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,RT/Ruptly News (Russian)
6172598812,Very Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Male,Prefer Not To Answer,South Atlantic,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172597797,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Female,"$150,000-$174,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,1,0
6172597750,Liberal,Great Deal,No,Increase Trust,Strongly Disapprove,30-44,Female,"$50,000-$74,999",Middle Atlantic,2017-04-27,2017-04-27,1,0,0,1,0,0,0,0,1,0,0,"the guardian, christian science monitor"
6172596554,Moderate,Fair Amount,No,No Change,Strongly Disapprove,60+,Male,"$75,000-$99,999",Middle Atlantic,2017-04-27,2017-04-27,1,1,0,1,0,0,1,0,1,0,0,0
6172595088,Moderate,Not Very Much,No,No Change,Somewhat Approve,45-59,Male,"$100,000-$124,999",Mountain,2017-04-27,2017-04-27,0,0,1,0,0,0,0,0,0,0,0,0
6172594699,Moderate,Fair Amount,No,No Change,Strongly Approve,45-59,Female,"$25,000-$49,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,1,0,1,0,0,0,1,0
6172594335,Very Conservative,None At All,No,No Change,Strongly Approve,45-59,Female,"$125,000-$149,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172594150,Conservative,Fair Amount,No,No Change,Somewhat Approve,60+,Female,"$75,000-$99,999",West South Central,2017-04-27,2017-04-27,0,0,1,0,0,0,0,0,0,1,1,0
6172593439,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$75,000-$99,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,1,0,1,0
6172592866,Moderate,None At All,No,Increase Trust,Strongly Approve,45-59,Male,"$100,000-$124,999",South Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,"None fully, accurately and fairly "
6172592486,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Female,"$10,000-$24,999",East North Central,2017-04-27,2017-04-27,0,0,0,1,0,0,1,0,0,1,0,0
6172590614,Conservative,Fair Amount,No,Increase Trust,Somewhat Approve,45-59,Female,Prefer Not To Answer,South Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,The Economist 
6172589725,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,Prefer Not To Answer,New England,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,"no single source, read a variety"
6172588461,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,Prefer Not To Answer,West North Central,2017-04-27,2017-04-27,1,1,0,1,0,0,0,1,0,1,1,0
6172588045,Conservative,Not Very Much,No,Increase Trust,Somewhat Disapprove,45-59,Male,"$25,000-$49,999",West North Central,2017-04-27,2017-04-27,1,1,1,1,0,0,1,0,0,1,1,0
6172587956,Moderate,Great Deal,No,Increase Trust,Somewhat Disapprove,60+,Female,"$50,000-$74,999",South Atlantic,2017-04-27,2017-04-27,1,1,0,1,0,0,1,0,1,0,1,0
6172587735,Conservative,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Male,"$50,000-$74,999",Middle Atlantic,2017-04-27,2017-04-27,1,1,0,0,0,0,0,0,1,1,0,0
6172587569,Liberal,Fair Amount,No,No Change,Somewhat Approve,45-59,Female,"$10,000-$24,999",East North Central,2017-04-27,2017-04-27,0,0,1,0,0,0,0,0,0,0,0,0
6172587269,Very Conservative,Fair Amount,No,No Change,Somewhat Disapprove,45-59,Male,Prefer Not To Answer,New England,2017-04-27,2017-04-27,0,0,0,0,1,0,1,0,0,0,0,0
6172587104,Moderate,Not Very Much,Yes,Increase Trust,Strongly Approve,60+,Male,Prefer Not To Answer,West North Central,2017-04-27,2017-04-27,0,1,0,0,0,0,0,0,0,0,0,0
6172586203,Moderate,None At All,No,No Change,Somewhat Approve,45-59,Male,"$50,000-$74,999",South Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,trust none 
6172584921,Conservative,Fair Amount,No,Decrease Trust,Somewhat Disapprove,30-44,Female,"$25,000-$49,999",Middle Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,1,0,0,0,0,0
6172583863,Very Liberal,Fair Amount,No,Increase Trust,Somewhat Disapprove,30-44,Female,"$10,000-$24,999",East North Central,2017-04-27,2017-04-27,1,0,1,1,0,0,0,0,1,1,1,0
6172583821,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Male,"$100,000-$124,999",Pacific,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,None of the above
6172583429,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Female,"$150,000-$174,999",Pacific,2017-04-27,2017-04-27,1,1,0,1,0,0,1,0,0,0,0,0
6172583382,Conservative,None At All,No,No Change,Somewhat Approve,60+,Male,"$50,000-$74,999",West South Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,I trust NO news service.  They are all bought and paid for by special interests.
6172581924,Moderate,None At All,No,Increase Trust,Somewhat Approve,18-29,Male,"$50,000-$74,999",Middle Atlantic,2017-04-27,2017-04-27,0,0,0,0,1,0,0,0,0,0,0,0
6172581164,Moderate,Fair Amount,No,Decrease Trust,Strongly Disapprove,60+,Female,"$0-$9,999",West North Central,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,1,0,0
6172580029,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,18-29,Female,"$25,000-$49,999",East North Central,2017-04-27,2017-04-27,1,1,0,0,0,0,0,0,0,0,0,"Reuters, Al Jazeera, BBC"
6172579676,Moderate,None At All,No,Increase Trust,Strongly Disapprove,18-29,Female,"$100,000-$124,999",Middle Atlantic,2017-04-27,2017-04-27,0,0,0,0,0,0,0,0,0,0,0,none
6172579565,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Female,"$10,000-$24,999",South Atlantic,2017-04-27,2017-04-27,1,1,0,1,0,0,0,0,0,0,0,0
6172579072,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,18-29,Female,"$0-$9,999",South Atlantic,2017-04-27,2017-04-27,0,0,0,0,1,0,1,1,0,0,0,0
6172578963,Moderate,Fair Amount,No,No Change,Strongly Disapprove,60+,Male,"$75,000-$99,999",New England,2017-04-27,2017-04-27,1,1,1,1,0,0,0,0,0,0,0,0
6172578356,Very Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Male,"$125,000-$149,999",Mountain,2017-04-27,2017-04-27,0,1,1,0,1,0,0,0,0,0,0,0
6172577610,Very Conservative,None At All,Yes,Increase Trust,Somewhat Approve,45-59,Male,Prefer Not To Answer,Pacific,2017-04-27,2017-04-27,0,0,0,0,1,1,0,0,0,0,0,0
6172577024,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Female,"$25,000-$49,999",East North Central,2017-04-27,2017-04-27,1,1,0,1,0,0,1,0,0,0,0,0
6172576987,Conservative,None At All,No,Increase Trust,Somewhat Approve,60+,Male,"$25,000-$49,999",South Atlantic,2017-04-27,2017-04-27,0,0,0,0,1,1,0,0,0,0,0,0
6172575983,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$50,000-$74,999",South Atlantic,2017-04-27,2017-04-27,1,1,0,1,0,0,1,0,1,0,0,0
